Time,x_world,y_world,z_world,x_world_smoothed,y_world_smoothed,z_world_smoothed
1.8103649616241455,133.1227216762074,2.3236657502792384,8.152657438943802e-15,133.1227216762074,2.3236657502792384,8.152657438943802e-15
1.8587150573730469,104.63948184012638,3.6540912250749757,1.8276022755005337,118.88110175816689,2.9888784876771073,0.9138011377502709
1.8997228145599365,103.3507503638698,5.41638331380638,3.6140406473586344,113.70431796006785,3.7980467630535313,1.8138809742863922
1.9403266906738281,106.71914124191468,7.462529320396295,5.606570523491957,111.95802378052957,4.714167402389222,2.762053361587783
1.9730749130249023,106.9145693419343,5.603155152213497,3.7386627386468634,110.9493328928105,4.891964952354077,2.9573752369995994
2.017540693283081,105.50642372780202,7.377727850846337,5.542859494815911,110.04218136530909,5.306258768769454,3.3882892799689848
2.0587239265441895,110.26104600336076,9.646591553804456,7.73965515309508,110.07344774217361,5.92630630948874,4.009912976129855
2.099250555038452,106.13428553642862,11.155162916775277,9.336694183512659,109.58105246645549,6.579913385399557,4.675760627052706
2.139817953109741,104.54391627746338,12.836378855198362,11.070526397035941,109.02137066767858,7.275076215377202,5.386290157050843
2.1748836040496826,107.77075810356997,15.146192300385241,13.362629402698925,108.89630941126772,8.062187823878006,6.183924081615651
2.218367576599121,105.01897195682952,16.633371096840616,13.05544251987826,108.54382418813698,8.841386303238243,6.808607576003161
2.2595856189727783,112.46917986932732,19.831350909115756,14.022512336165539,108.8709371615695,9.75721668706137,7.409766306016692
2.3002216815948486,106.83037156763564,20.765720650614345,13.362629402698925,108.71397057742075,10.604024684257752,7.867678851915326
2.338552236557007,103.52276783426717,18.253857086799727,12.907085218516007,108.3431703814812,11.150441284439323,8.22763644952966
2.3797848224639893,110.73879979571987,21.525442137831945,13.85150608816352,108.50287900909713,11.84210800799883,8.602561092105251
2.4189329147338867,105.21387865077581,22.363900285975852,13.207249991039637,108.29731648670204,12.499720025372394,8.89035414828865
2.4591009616851807,103.02733098004121,21.89913523115691,11.070526397035941,107.9873173392514,13.052626802183248,9.01859957468555
2.4998810291290283,104.38683877805569,22.18810753426645,9.336694183512659,107.78729075251832,13.560153509521204,9.036271497398168
2.536761999130249,103.34248251201258,21.966122757197784,7.387852646136212,107.55335347670223,14.002572943609445,8.949512610489643
