Time,x_world,y_world,z_world,x_world_smoothed,y_world_smoothed,z_world_smoothed
1.8142905235290527,129.4051562619878,2.2587754045991395,-2.259119479438144,129.4051562619878,2.2587754045991395,-2.259119479438144
1.8614704608917236,124.2289500115083,2.1684243884151737,-2.1687547002606182,126.81705313674806,2.213599896507157,-2.213937089849381
1.9028282165527344,122.59435856398844,2.1398924885676056,-2.1402184542045575,125.40948827916151,2.1890307605273063,-2.1893642113011063
1.938965082168579,122.59435856398844,2.1398924885676056,-2.1402184542045575,124.70570585036825,2.176746192537381,-2.177077772026969
1.9741640090942383,143.36293103591566,0.0,-2.5024092695314826,128.4371508874777,1.741396954029905,-2.242144071527872
2.0216541290283203,119.45091347260413,-2.0850234503992056,-2.085341057942902,126.93944465166545,1.1036602199583865,-2.216010235930377
2.055865526199341,120.94693355547076,-4.223559987424323,-2.1124234093447583,126.08337163792336,0.3426287617608566,-2.201212117846717
2.1028554439544678,117.7951862391665,-6.173384121026971,-2.0589443356904606,125.04734846307875,-0.47187284858762185,-2.183428645077185
2.1385841369628906,119.39633184322113,-4.169411782457344,-2.085341057942902,124.41945772753901,-0.8827105079064798,-2.172530024284487
2.174206495285034,114.88666312215004,-6.02095488347075,-2.008106203945017,123.46617826700012,-1.3965349454629068,-2.15608764225054
2.2225501537323,111.99868553234954,-7.8317110211409675,-1.9597181026451371,122.42367892748643,-1.9815509523427304,-2.138235865922776
2.256401538848877,122.31435393664489,-8.55305282571974,-2.1402184542045575,122.41456851158297,-2.5291761084574813,-2.1384010816129244
2.303499937057495,119.1780884510899,-8.333743778906415,-2.085341057942902,122.16560850692966,-2.9756813138766303,-2.134319541330615
2.3411107063293457,120.7258558335716,-8.441974217593511,-2.1124234093447583,122.06276903026124,-3.366130806999265,-2.132755531903054
2.3776345252990723,119.1780884510899,-8.333743778906415,-2.085341057942902,121.87045699164979,-3.697305005126408,-2.129594566972377
2.4226443767547607,117.66950505297484,-8.228253351325321,-2.0589443356904606,121.60789749548262,-3.98048927676384,-2.1251789275172572
2.455765724182129,123.94521198913351,-8.667093530062672,-2.1687547002606182,121.74538658334444,-4.256171879899065,-2.127742208266867
2.5035946369171143,119.1780884510899,-8.333743778906415,-2.085341057942902,121.6027589093303,-4.4827036520661405,-2.125386588804424
2.539112091064453,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.64021127918896,-4.696932555942645,-2.126167213299168
2.5826244354248047,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.67391841206174,-4.8897385694315005,-2.1268697753444377
2.6236870288848877,123.94521198913351,-8.667093530062672,-2.1687547002606182,121.78207524906517,-5.069612615175842,-2.1288642955785413
2.655789375305176,123.94521198913351,-8.667093530062672,-2.1687547002606182,121.880399646341,-5.233134474943426,-2.1306774957913635
2.700620412826538,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.83020208926408,-5.372649246362994,-2.129883839858902
2.7391459941864014,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.78418766194356,-5.500537786830932,-2.1291563219208127
2.782965660095215,119.1780884510899,-8.333743778906415,-2.085341057942902,121.67994369350941,-5.613866026513952,-2.1274037113616964
2.823969602584839,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.64324800658872,-5.7226394184785505,-2.1268275458995065
2.8555188179016113,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.66810378177598,-5.8274695446726685,-2.1273235054663604
2.9018335342407227,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.69118414444988,-5.924811804710063,-2.127784039349867
2.939239978790283,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.71267275797385,-6.015440805434536,-2.128212812275891
2.983994245529175,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.73272879726288,-6.100027872777376,-2.12861300034018
3.0244898796081543,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.70024902424059,-6.175574529061767,-2.1280907554693598
3.056873321533203,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.66979923703218,-6.246399519328384,-2.127601150902966
3.1024835109710693,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.64119489147276,-6.312932085942478,-2.127141219340596
3.1412994861602783,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.660993686919,-6.378817990053575,-2.1275258438954183
3.183875322341919,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.63427546253764,-6.43776531084043,-2.1270943457653995
3.2243549823760986,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.60904158395526,-6.49343778047246,-2.126686819753715
3.255601167678833,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.58517169880975,-6.546100927421677,-2.1263013221750944
3.303518533706665,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.56255812340875,-6.595992329794621,-2.1259361139427178
3.339362621307373,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.54110421854112,-6.6433251987125415,-2.1255896343376417
3.3848459720611572,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.52072300891689,-6.688291424184565,-2.1252604787128195
3.422260046005249,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.50133600464018,-6.73106417524332,-2.12494737945994
3.455548048019409,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.4828721910433,-6.77180012863261,-2.1246491896952926
3.5038089752197266,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.4652671594742,-6.810641386515423,-2.1243648692220245
3.5402557849884033,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.44846235661277,-6.847717132676288,-2.124093472406632
3.5846807956695557,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.43240443387852,-6.88314506789667,-2.1238341376719236
3.62292218208313,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.41704468169793,-6.917032658107471,-2.1235860783604634
3.658060073852539,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.40233853599312,-6.949478223202919,-2.1233485747643845
3.7045364379882812,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.38824514635934,-6.980571889752723,-2.123120967151476
3.74053955078125,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.37472699711877,-7.010396427055596,-2.1229026496452166
3.7853617668151855,120.7258558335716,-8.441974217593511,-2.1124234093447583,121.36174957384783,-7.0390279828663544,-2.1226930648392073
3.821990728378296,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.21993352734098,-7.2552645474727315,-2.1203150443345353
3.852879047393799,122.31435393664489,-8.55305282571974,-2.1402184542045575,121.18164160584371,-7.4696940917554295,-2.1197443194134142
